name,region,address,type1,type2,lon,lat
양평도서관 주차장,양평군,경기 양평군 양평읍 양근리 545-1,실외,건물주변,127.484594180683,37.4969362584004
양근천제방 공영주차장,양평군,경기 양평군 양평읍 양근리 403-15,실외,노상,127.490192272986,37.4915014051556
용문산관광지 3대형주차장,양평군,경기 양평군 용문면 신점리 377,실외,야외시설,127.583730120178,37.5447756946647
다나암병원 주차장1,양평군,경기 양평군 강하면 사호1길 51,실외,건물주변,127.418962019785,37.4971440074902
양서농협하나로마트 본점 주차장,양평군,경기 양평군 양서면 양수로152번길 10,실외,야외시설,127.319048307346,37.545762269258
설매재자연휴양림 주차장,양평군,경기 양평군 옥천면 용천리 1035-5,실외,야외시설,127.509538805626,37.5583259382254
양수리송어횟집 주차장,양평군,경기 양평군 양서면 양수리 617-2,실외,건물주변,127.31700090936,37.5459432973491
양평농협하나로마트 옥천점 주차장,양평군,경기 양평군 옥천면 고읍로 156,실외,건물주변,127.459164531702,37.5205709826369
서종문화체육공원 주차장,양평군,경기 양평군 서종면 문호리 928-9,실외,야외시설,127.346313527344,37.5920852446107
수곡지주차장,양평군,경기 양평군 지평면 수곡리 산 97,실외,건물주변,127.599476058612,37.4411298520213
양평군민회관 주차장3,양평군,경기 양평군 양평읍 양근리 645-6,실외,야외시설,127.486176173271,37.4966491875038
나인블럭 서종점 주차장,양평군,경기 양평군 서종면 중미산로 45,실외,건물주변,127.357151072979,37.6036256717633
양평장로교회 제2주차장,양평군,경기 양평군 양평읍 양근리 225-1,실외,노외,127.492888805032,37.4883029920625
한국야쿠르트인재개발원 주차장,양평군,경기 양평군 단월면 한서로 1468,실외,건물주변,127.633249355631,37.6396475521019
하우스베이커리 주차장,양평군,경기 양평군 서종면 북한강로 684,실외,건물주변,127.352788157807,37.5984436173666
양평읍 공영주차장,양평군,경기 양평군 양평읍 양근리 234-3 1-4층,미분류,미분류,127.49363948,37.48613728
물맑은양평종합운동장 주차장2,양평군,경기 양평군 양평읍 도곡리 584-3,실외,야외시설,127.52525927,37.49104652
양동레포츠공원 주차장3,양평군,경기 양평군 양동면 원양2로 832,실외,야외시설,127.754671107066,37.4062276190514
양평군민회관 주차장1,양평군,경기 양평군 양평읍 양근리 510-1,실외,건물주변,127.484594180683,37.4969362584004
카페트레져 주차장,양평군,경기 양평군 용문면 광탄리 591-16,실외,건물주변,127.623829456644,37.508728174621
양평역 연계 공영주차장,양평군,경기 양평군 양평읍 양근리 69-3,미분류,미분류,127.487740914045,37.4974496713282
노상공영주차장,양평군,경기 양평군 양평읍 양근리 616,실외,노상,127.496062030335,37.490423816833
민물고기연구소 주차장2,양평군,경기 양평군 용문면 상광길 23-6,실외,건물주변,127.638333746061,37.5122864459949
용문산관광지 4대형주차장,양평군,경기 양평군 용문면 신점리 375-10,실외,야외시설,127.584266495835,37.5445169813258
오온갤러리카페 주차장,양평군,경기 양평군 강하면 왕창리 723-5,실외,건물주변,127.388700590587,37.4827646538997
옥천레포츠공원 주차장,양평군,경기 양평군 옥천면 옥천체육공원길 40,실외,야외시설,127.45843243845,37.5214613069668
민물고기연구소 주차장1,양평군,경기 양평군 용문면 광탄리 235-27,실외,건물주변,127.63787484527,37.5111401632232
소노휴양평 지하주차장,양평군,경기 양평군 개군면 신내길7번길 55,실내,지하,127.533347717119,37.4689646397459
청운레포츠공원 주차장,양평군,경기 양평군 청운면 여물리 115,실외,야외시설,127.700306435335,37.5518422658624
지평레포츠공원 주차장,양평군,경기 양평군 지평면 송정길 130,실외,야외시설,127.633152948145,37.4897246702009
국립산음자연휴양림 주차장1,양평군,경기 양평군 단월면 고북길 347,,,127.575293451483,37.5960019777549
청운골생태마을 주차장3,양평군,경기 양평군 청운면 오목골길 33,실외,야외시설,127.73482123943,37.5615318228658
정내과의원주차장,양평군,경기 양평군 용문면 다문리 321-6,실외,건물주변,127.595543549474,37.4853329192598
양근쌈지공원 주차장,양평군,경기 양평군 양평읍 양근리 705,실외,야외시설,127.49865157797,37.4877080264506
향리지주차장,양평군,경기 양평군 개군면 향리 산 42-5,실외,야외시설,127.56543152176,37.432875396259
대평지주차장,양평군,경기 양평군 지평면 대평리 754-2,미분류,미분류,127.632788329067,37.4221494903624
양동레포츠공원 주차장2,양평군,경기 양평군 양동면 쌍학리 739-47,실외,야외시설,127.755704831367,37.4064005853676
청솔학원 양평캠퍼스 주차장,양평군,경기 양평군 용문면 상광길 23-2,실외,건물주변,127.638337809708,37.5122323646541
물맑은양평종합운동장 주차장3,양평군,경기 양평군 양평읍 도곡리 503-1,실외,야외시설,127.52212427,37.48901515
양평문화체육센터 주차장1,양평군,경기 양평군 양평읍 농업기술센터길 37,실외,야외시설,127.513441971628,37.5090715521949
