name,region,address,type1,type2,lon,lat
대원프라자 유료주차장,성남시 수정구,경기 성남시 수정구 위례서일로3길 4 대원프라자건물내 지하 1~3층,실내,지하,127.1390726,37.4655706
성남모란삼성프라자 주차장,성남시 수정구,경기 성남시 수정구 산성대로 81,실외,건물주변,127.1279304,37.43370804
위례우남역 퍼스트푸르지오시티 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 9-9,실내,지하,127.1412484,37.46489046
신흥1동 행정복지센터 부설주차장,성남시 수정구,경기 성남시 수정구 신흥동 5481,골목길,상가,127.1412195,37.4429193
아래숯골 공영주차장,성남시 수정구,경기 성남시 수정구 태평동 6812,실외,건물주변,127.1267387,37.44195271
곽여성병원 3주차장,성남시 수정구,경기 성남시 수정구 태평동 6478-2,실외,건물주변,127.1295482,37.44077114
상적동주차장,성남시 수정구,경기 성남시 수정구 상적동 337-11,실외,노외,127.0683832,37.42567086
위례주제공원 주차장,성남시 수정구,경기 성남시 수정구 위례순환로4길 2-1,실외,건물주변,127.1478042,37.46934424
산성동행정복지센터 부설주차장,성남시 수정구,경기 성남시 수정구 산성동 2117,실외,건물주변,127.1503412,37.45254619
태평공영주차장,성남시 수정구,경기 성남시 수정구 태평동 3273-1,실외,노외,127.1369476,37.44580487
수상16노상공영주차장,성남시 수정구,경기 성남시 수정구 태평동 1,미분류,미분류,127.1309699,37.44283019
태평4동 현충탑 거주자전용주차장,성남시 수정구,경기 성남시 수정구 태평동 1,실외,야외시설,127.1399913,37.45147318
중앙10 노상공영주차장,성남시 수정구,경기 성남시 수정구 산성대로 237,실외,노상,127.1435918,37.43954935
이너매스우남 민영주차장,성남시 수정구,경기 성남시 수정구 위례서일로 22,실내,지하,127.1382284,37.46509045
양지민영주차장,성남시 수정구,경기 성남시 수정구 산성대로 517,실내,지상,127.1630143,37.45740927
수상20노상공영주차장,성남시 수정구,경기 성남시 수정구 양지동 877,실외,노상,127.1626402,37.4563529
태평2동 노상공영주차장,성남시 수정구,경기 성남시 수정구 태평동 3441-1,실외,노상,127.1370737,37.44925921
수상11 노상공영주차장,성남시 수정구,경기 성남시 수정구 산성대로 189,실외,노상,127.1393448,37.43683698
곽여성병원전용주차타워,성남시 수정구,경기 성남시 수정구 수정로97번길 5,실내,지상,127.1307784,37.4412311
공영주차장,성남시 수정구,경기 성남시 수정구 수정로 39,실외,노상,127.1249088,37.43966248
하이파킹 판교소프트웨어드림센터 주차장,성남시 수정구,경기 성남시 수정구 창업로40번길 20,실내,지하,127.0943894,37.41298104
구좌리 얼크니손칼국수 성남사송점 주차장,성남시 수정구,경기 성남시 수정구 사송동 597-3,실외,건물주변,127.1170546,37.41885884
우리생협 위례본점 주차장,성남시 수정구,경기 성남시 수정구 창곡동 557-8,실외,노외,127.1367992,37.46608863
정보보호클러스터 주차장,성남시 수정구,경기 성남시 수정구 대왕판교로 815 판교창조경제벨리 지하1층,실내,지하,127.0993461,37.41386719
부흥유료주차장,성남시 수정구,경기 성남시 수정구 수정로119번길 4-1,실외,건물주변,127.1337323,37.44189815
신흥1동 4232 거주자우선주차장,성남시 수정구,경기 성남시 수정구 신흥동 4232,실외,건물주변,127.1434674,37.43951527
태평4동 공영주차장,성남시 수정구,경기 성남시 수정구 태평로 109,실내,지상,127.1385804,37.45123428
정프라자 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 21-6,실내,지하,127.1397503,37.46593651
수원지방법원성남지원 주차장1,성남시 수정구,경기 성남시 수정구 산성대로 451,실외,건물주변,127.1587693,37.45323796
나이스파크 으뜸프라자 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 27,실내,지하,127.140097,37.46694613
나이스파크 위례 지앤지프라자 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 45,실내,지하,127.1401799,37.46836963
성남수정도서관 공영주차장,성남시 수정구,경기 성남시 수정구 산성동 1915,실외,건물주변,127.1532614,37.45247757
