region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 정문유료주차장,실외,야외시설,127.2038199,37.29681961
용인시 처인구,경기 용인시 처인구 모현읍 새래로 158-33,아너스톤 주차장,실외,야외시설,127.2542186,37.29842595
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 스피드웨이주차장,실내,지상,127.20692459556564,37.29629522899604
용인시 처인구,경기 용인시 처인구 금령로71번길 12-29,용인중앙시장 제1공영주차장,실외,노상,127.20526256450935,37.23663123847177
용인시 처인구,경기 용인시 처인구 남사읍 봉무로153번길 79,한화리조트 용인베잔송 주차장,실외,야외시설,127.1442498,37.13018429
용인시 처인구,경기 용인시 처인구 중부대로 1486,용인공용버스터미널 주차장,실외,노외,127.2103947,37.23258555
용인시 처인구,경기 용인시 처인구 포곡읍 포곡로108번길 13-7,둔전리 공영주차장,실외,노외,127.2187879,37.26889226
용인시 처인구,경기 용인시 처인구 금령로107번길 13,용인중앙시장 제2공영주차장,실내,지상,127.2079674991982,37.23672563413725
용인시 처인구,경기 용인시 처인구 해곡동 221,와우정사 주차장,실외,건물주변,127.2787979,37.19362347
용인시 처인구,경기 용인시 처인구 삼가동 238-50,용인시청 제1무료주차장,실외,노외,127.1795364,37.23958638
용인시 처인구,경기 용인시 처인구 삼가동 18-9,용인미르스타디움 옥외주차장A,실외,건물주변,127.165158,37.24963097
용인시 처인구,경기 용인시 처인구 포곡읍 유운리 547,카카오T 에버랜드 정문 주차장,실외,야외시설,127.2045047,37.29667535
용인시 처인구,경기 용인시 처인구 백옥대로 1103,중앙공영주차장,실내,지상,127.20849228032314,37.23413330622155
용인시 처인구,경기 용인시 처인구 원삼면 독성리 1250,용인SK에코 1주차장,미분류,미분류,127.3044367,37.15613444
용인시 처인구,경기 용인시 처인구 금령로 50,처인구청 주차장,실외,건물주변,127.20178458623248,37.234435962709725
용인시 처인구,경기 용인시 처인구 양지면 남평로 112,양지파인GC 주차장,실내,지상,127.29448995121292,37.21814275
용인시 처인구,경기 용인시 처인구 포곡읍 곡현로 76,에버랜드 3무료주차장,실외,야외시설,127.22052316073444,37.29135101787914
용인시 처인구,경기 용인시 처인구 삼가동 66-6,용인미르스타디움 대형주차장 B,실외,야외시설,127.165158,37.24963097
용인시 처인구,경기 용인시 처인구 양지면 양지리 115-1,신토불이된장배추국 주차장,실외,건물주변,127.2973898,37.23302545
용인시 처인구,경기 용인시 처인구 용문로 140,금학 공영주차장,실외,노상,127.201254,37.23613047
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,호암미술관 주차장,실외,야외시설,127.1893581,37.29388463
용인시 처인구,경기 용인시 처인구 포곡읍 에버랜드로 199,에버랜드 셔틀버스승하차장,실외,야외시설,127.20544473281116,37.29458493788513
용인시 처인구,경기 용인시 처인구 삼가동 52-2,용인미르스타디움 옥외주차장E,실외,야외시설,127.165158,37.24963097
용인시 처인구,경기 용인시 처인구 김량장동 346,용인문예회관 처인홀 주차장,실외,노상,127.1988706,37.23174325
용인시 처인구,경기 용인시 처인구 역북동 89-29,칼리오페 주차장,실외,건물주변,127.1928371,37.24813998
용인시 처인구,경기 용인시 처인구 원삼면 보개원삼로1534번길 40,블루원 용인CC 주차장1,실외,야외시설,127.32539720805704,37.134750649885206
용인시 처인구,경기 용인시 처인구 모현읍 능원리 171-5,황소고집 능원1호점 주차장,실외,건물주변,127.1736385,37.34066793
용인시 처인구,경기 용인시 처인구 모현읍 능원로 181,레이크사이드CC 주차장,실외,야외시설,127.1791463,37.32021794
